MedUrl,BrandName,GenName,Effects,Desc
http://www.medsplan.com/DrugsDetailsPage/ELORA-ODT-2-5MG-TABLET/Desloratadine,ELORA ODT 2.5MG TABLET,Desloratadine,"Most Common- Inflammation of pharynx, dry mouth, muscle pain, drowsiness, painful menstrual periods and hives. ,Heart- Fast heart rate and palpitations. ,Miscellaneous- Headache, nausea, fatigue, dizziness, indigestion and elevated liver enzyme levels. ","Hay fever,Urticaria"
http://www.medsplan.com/DrugsDetailsPage/ENZOCORT-60-ml/Deflazacort,ENZOCORT 60 ml,Deflazacort,"Metabolic - Increased blood sugar, increased appetite and weight gain. ,Gastrointestinal - Indigestion, abdominal bloating, nausea, ulceration in the stomach or intestine, inflammation of the pancreas and throat ulcer. ,Mucoskeletal - Muscle weakness and thinning of bones. ,Skin - Pimples, bruising, stretch marks, increased sweating, change in pigmentation and increased hair growth. ,Central nervous system - Mood changes including irritability, depression and suicidal thoughts, psychotic reactions, anxiety, confusion, memory loss and sleep disturbances. ,Genitourinary- Irregular periods. ,Heart - High blood pressure. ,Miscellanous- Blood clot events and hiccups.","Prescribed for anti-inflammatory conditions, and used as an immunosuppressant."
http://www.medsplan.com/DrugsDetailsPage/EZINAPI_30GM_/Dexpanthenol,EZINAPI 30GM,Dexpanthenol,"Skin irritation,Severe allergic reactions (rash; hives; difficulty breathing; tightness in the chest; swelling of the mouth, face, lips, or tongue)",Prevent or control gastrointestinal atony and Inflammatory skin conditions
http://www.medsplan.com/DrugsDetailsPage/EZINAPI_50GM_/Dexpanthenol,EZINAPI 50GM,Dexpanthenol,"Skin irritation,Severe allergic reactions (rash; hives; difficulty breathing; tightness in the chest; swelling of the mouth, face, lips, or tongue)",Prevent or control gastrointestinal atony and Inflammatory skin conditions
http://www.medsplan.com/DrugsDetailsPage/EXIL-D-5MG-2MG-10MG-SYRUP-/Dextromethorphan,EXIL D 5MG/2MG/10MG SYRUP,Dextromethorphan,"Dizziness,Lightheadedness,Drowsiness,Nervousness,Restlessness,Nausea,Vomiting,Stomach pain",Dry cough
http://www.medsplan.com/DrugsDetailsPage/EPHEDREX-SYRUP-100ml/Dextromethorphan,EPHEDREX SYRUP 100ml,Dextromethorphan,"Dizziness,Lightheadedness,Drowsiness,Nervousness,Restlessness,Nausea,Vomiting,Stomach pain",Dry cough
http://www.medsplan.com/DrugsDetailsPage/ELTRODAR-50MG-CAPSULE/Diacerein,ELTRODAR 50MG CAPSULE,Diacerein,"Diarrhea,Stomach pain,Nausea,Vomiting  ,Intense yellow coloring of urine",Osteoarthritis (swelling and pain in the joints)
http://www.medsplan.com/DrugsDetailsPage/EXIL-D-2MG-10MG-SYRUP/Dextromethorphan,EXIL D 2MG/10MG SYRUP,Dextromethorphan,"Dizziness,Lightheadedness,Drowsiness,Nervousness,Restlessness,Nausea,Vomiting,Stomach pain",Dry cough
http://www.medsplan.com/DrugsDetailsPage/Elcion--CR/Diazepam,Elcion -CR,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/EQUIPAM-5MG-TABLET/Diazepam,EQUIPAM 5MG TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/ELIDEP-FORTE-TABLET/Diazepam,ELIDEP FORTE TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/EQUIPAM-10MG-TABLET-/Diazepam,EQUIPAM 10MG TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/EQUIPAM-2MG-TABLET-/Diazepam,EQUIPAM 2MG TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/ELDEP-M-12-5MG-2MG-TABLET/Diazepam,ELDEP M 12.5MG/2MG TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/ELDEP-PLUS-25MG-2MG-TABLET/Diazepam,ELDEP-PLUS 25MG/2MG TABLET,Diazepam,"Most Common - Drowsiness, fatigue and incoordination. ,Central Nervous System - Confusion, depression, slurred speech, headache, fainting, tremor and unsteadiness. ,Gastrointestinal - Constipation and nausea. ,Genitourinary - Urinary incontinence, changes in sexual drive and urinary retention. ,Heart - Slow heart rate and low blood pressure. ,Eye and ENT - Blurred vision, double vision and night blindness. ,Skin - Hives and skin rash. ,Miscellaneous - Hiccups, changes in salivation and jaundice.","Status epilepticus,Emergency management of recurrent seizures,Febrile convulsions,Seizures associated with poisoning and medicine withdrawal,Adjunct in acute alcohol withdrawal,Premedication,Anxiety disorders,Psychosomatic behaviour disorder,Spasticity"
http://www.medsplan.com/DrugsDetailsPage/ESGIPYRIN-DS/Diclofenac,ESGIPYRIN-DS,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-50MG-TABLET/Diclofenac,ELDOFEN 50MG TABLET,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-SR-100MG-TABLET/Diclofenac,ELDOFEN SR 100MG TABLET,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-50MG-INJECTION-3ML/Diclofenac,ELDOFEN 50MG INJECTION 3ML,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-50MG-INJECTION-30ML/Diclofenac,ELDOFEN 50MG INJECTION 30ML,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ESGIPYRIN-AQ-75MG-INJECTION/Diclofenac,ESGIPYRIN AQ 75MG INJECTION,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-SP-TABLET/Diclofenac,ELDOFEN SP TABLET,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EMANZEN-D-/Diclofenac,EMANZEN D,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDOFEN-SUPER-GEL/Diclofenac,ELDOFEN SUPER GEL,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ELDISER-50MG-10MG-TABLET/Diclofenac,ELDISER 50MG/10MG TABLET,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EXFLAM-1--GEL/Diclofenac,EXFLAM 1% GEL,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EXFLAM-25MG-INJECTION/Diclofenac,EXFLAM 25MG INJECTION,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ENZOHEAL-D/Diclofenac,ENZOHEAL-D,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/ENZOMAC-PLUS/Diclofenac,ENZOMAC PLUS,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EXFLAM-50MG-TABLET/Diclofenac,EXFLAM 50MG TABLET,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EXFLAM-INJECTION/Diclofenac,EXFLAM INJECTION,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EMERGESIC-25MG-INJECTION-30ML/Diclofenac,EMERGESIC 25MG INJECTION 30ML,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EMERGESIC-25MG-INJECTION-3ML/Diclofenac,EMERGESIC 25MG INJECTION 3ML,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EXFLAM-POWER-GEL/Diclofenac,EXFLAM POWER GEL,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
http://www.medsplan.com/DrugsDetailsPage/EFETRAN-CAPSULE/Diclofenac,EFETRAN CAPSULE,Diclofenac,"Body as a Whole - Fever, infection and sepsis. ,Heart - Heart failure, high blood pressure, fast heart rate and fainting. ,Gastrointestinal - Dry mouth, inflammation of gastrointestinal tract, gastric/peptic ulcers, gastrointestinal bleeding, mouth ulcer and jaundice. ,Blood - Eosinophilia, decrease in white blood cells, blood in stool, bruising, rectal bleeding and decrease in platelets. ,Metabolic - Weight changes. ,Central Nervous System - Anxiety, weakness, confusion, depression, dream abnormalities, drowsiness, sleeplessness, uneasiness, nervousness, tingling, tremors and unsteadiness. ,Respiratory - Asthma and difficulty in breathing. ,Skin - Hair loss, photosensitivity and increased sweating. ,Eye - Blurred vision. ,Genitourinary - Bladder inflammation, painful urination, blood in urine, protein in urine and kidney failure.","Acute musculo-skeletal pain,Arthritis,Gout,Spondylitis,Migraine,Post-operative pain"
